City,Speaker,Sex,BirthYear,Age,BirthPlace,OldResidences,Residences,OldProfessions,Retired,Profession,OtherProfessions,MaritalStatus,OtherMaritalStatuses,NumChildren,Children,YearsEducation,LevelEducation,Education,Languages,OtherLanguages,FatherBirthYear,FatherBirthPlace,FatherProfession,FatherEducation,FatherLanguages,FatherOtherLanguages,MotherBirthYear,MotherBirthPlace,MotherProfession,MotherEducation,MotherLanguages,MotherOtherLanguages,SpouseBirthPlace,SpouseProfession,SpouseEducation,SpouseLanguages,SpouseOtherLanguages,Training,HousingType,OtherHousingTypes,Neighborhood,Hobbies,Notes,FormalInterviewer,InformalInterviewer,StudyDate,StudyDuration,StudySetting,StudyCity,Relationship,OtherRelationship,InformalNotes,StudyOrder,Topics,StudyQuality,OtherObservations,EnvironmentQuality
Lyon,69all1,F,1925,74,Lyon 7eme (Rhone),"Lyon 7eme (48), Paris (10), Aix-en Provence (13)",Champagne au Mont d'Or (banlieue nord-ouest de Lyon),"Responsable de fabrication en imprimerie (entreprise familiale), formateur, puis Conseil / Etudes Emploi",3,19,Marie,,,5,"Fille, 51 an, psychologuernFille, 50 ans, professeur d'arts plastiquernFils, 52 ans, ingenieurrnFils, 48 ans, enseignement superieurrnFils, 27 ans, etudiant  l'Ecole Normale Superieure de Physique",moins de 14,Superieur3,Licence de Droit et d'Economie  Lyon (1946-1947),"anglais, italien",,0,Lavout (Ardeche),Ouvrier graveur lithographe,Ouvrier superieur,,,0,Lyon (Rhone),stoppeuse,Certificat d'etudes,,,Lyon (Rhone-Alpes),,CAP de secretariat et de gestion,anglais,,,Appartement,dans immeuble en copropriete,Animation de quartier pour les jeunes,"Chorale, lecture, aide association loisirs/tourisme","Voyages en Algerie (1980, 1982), dans les pays nordiques, en France (actuellement)",60,60,5/13/1999,58,4 avenue de Champagne Mont d'Or,Champagne Mont d'Or,Amical,,,,,,,
Lyon,69aag1,M,1947,51,"Belleville sur Saone (Rhone-Alpes, 50 km de Lyon)","Beaujolais (7), Lyon, Munich (1), Alger (3 : 1973-1977), Cosne sur Loire (3, nord de Nevers), Lyon (nc)",Lyon (quartier de la Croix-Rousse),"Professeur au lycee francais d'Alger, professeur en college en France depuis 1980",1,7,Professeur d'allemand,Marie,,1,"Fils, 13 ans et demi, college ""bilingue"" allemand",moins de 14,Superieur4,Bac + 4,"allemand, anglais, espagnol",anglais scolaire,1912,Embruns (Hautes Alpes),Instituteur,Ecole Normale,italien,"italien ""patois"" des Hautes-Alpes",1914,Gap (Hautes Alpes),Institutrice,Ecole Normale,"""patois occitan""",,Meknes (Maroc),,Comptabilite,,,,Appartement,,"Voisine de palier, reseau d'amis lyonnais","The tre, cinema, natation, jogging","Voyage en Allemagne, en Grece (systematiquement depuis 20 ans)",60,60,5/12/1999,65,4 rue de la Tourette (chez son ami J.-F. Lemery),Lyon 4eme,Amical,et professionnel,,,,,,
Lyon,69ajl1,M,1947,52,Lyon 4eme (Rhone),"Lyon Guillotiere (25), Fourviere (2), Lyon 4eme Croix-Rousse (25)",Lyon 4eme (Croix-Rousse),Conducteur de travaux dans les reseaux d'assainissement de l'eau,1,6,Directeur des Ressources Humaines,Marie,,2,"Fille, 33 ans, puericultrice (rentiere)rnFille, 27 ans, Arts Decoratifs (chomeuse)",moins de 14,Superieur4,Bac + 5,"anglais, italien, espagnol",,1925,Lyon (Rhone),Formateur imprimeur,Licence en 1944 (19 ans),,,0,Lyon (Rhone),,Licence de Droit,,,Saint-Etienne (Rhone-Alpes),,Licence d'histoire et maitrise de sciences de l'etucation,"polonais, anglais","a ete elevee en polonais, a appris le francais  l'ecole",,Appartement,Maison en copropriete,"Culture lyonnaise, connait tous ses voisins","Lecture, cinema, histoire lyonnaise, maconnerie, menuiserie. Voyages un peu partout",,60,60,5/12/1999,37,4 rue de la Tourette,Lyon 4eme,Amical,et professionnel,,,,,,
Lyon,69ajd1,F,1953,46,Lyon 2eme Hotel-Dieu (Rhone),"Lyon 6eme, Paris (2), Lyon 4eme (nc), Pentes (nc), Saint Just (nc), Montchat (nc), Vaulx-en-Velin (10)",Lyon 7eme,"Secretaire, educatrice specialisee pendant 2 ans et demi (1993)",2,18,RMI,Marie,separee,3,"Fille, 26 ans, cuisinierernFille, 22 ans, RMIrnFils, 16 ans, en 3eme au college",moins de 14,lyceeC,+ 3 ans de cours de commerce dans une ecole privee,italien,,0,,,,,,1927,Lyon 2eme (Rhone),Femme de menage,,lyonnais,,Italie,,,,,,Appartement,chambre de bonne,Tres bonne integration dans le quartier,"Lecture, musique, histoire de Lyon",,60,60,5/17/1999,74,27 rue Bossuet,Lyon 7eme,Amical,,,,,,,
Lyon,69amg1,M,1962,37,Lyon 7eme (Rhone),"Villeurbanne (20), Lyon 7eme(nc), Lyon 3eme (nc), Lyon 1er (nc), Lyon 4eme (nc), Lyon 1er (nc), Marseille (1), Suisse (1), Allemagne (1 : armee)",Lyon 1er,"Cuisinier pendant deux a  trois ans, charcutier, saisonnier PTT pendant 3 ans",1,4,Proprietaire d'un bar depuis 12 ans,Concubinage,,,,moins de 14,SecondaireI,CAP de cuisine,,,1924,Vienne (Rhone-Alpes),"Traiteur, retraite",Certificat d'etudes,,,1928,Peage-de-Roussillon (Isere),"Vendeuse, retraitee",,patois lyonnais,,Neuville sur Saone (Rhone-Alpes),,Maitrise de droit,,,,Appartement,,Bonne integration dans le quartier,"Rugby, football, peche. Voyages en Corse, Bretagne, France",,60,60,5/14/1999,60,Le Bock House (bar de l'interviewe) 2 rue Camille Jordan,Lyon 1er,Amical,,,"formel, informel, liste de mots, texte",logement a  Lyon,Bon,,Bruit
Lyon,69asp1,M,1968,31,Lyon 4eme Croix-Rousse (Rhone),"Lyon 4eme (nc), Haute-Savoie (2, 1985-1987), Caluire (nc ; 69300)",Lyon 9eme (Vaise),"Archiviste (banque 1992-1993), garde champetre (Haute-Savoie), serveur",1,15,Peintre/menuisier dans le b timent depuis 4 ans,Concubinage,,2,"Fille, 8 ans, CE2rnFils, 1 an et 2 mois",14-16,SecondaireI,4eme + lycee de rattrapage (suivi par un educateur),"anglais, espagnol",,1944,Lyon (Rhone),Tenancier de bar,Chaudronnerie,,,1946,Lyon (Rhone),Tenanciere de bar,,anglais,,Vichy (Allier),,Licence d'histoire de l'art,anglais,,,Appartement,F3 duplex,"Pas beaucoup a  Vaise, bonnes a  la Croix-Rousse","Rugby, football, lecture, musique (10 ans de piano, 5 ans de saxophone)",,60,60,5/14/1999,39,Le Bock House (bar) 2 rue Camille Jordan,Lyon 1er,Amical,,,,,,,
Lyon,69akb1,F,1970,29,Lyon 8eme Freres Lumiere (Rhone),"Brignais (15, Oullins), Menton (5, Alpes-Maritimes), Brignais (nc)",Lyon 4eme (Croix-Rousse) depuis 2 ans et demi,"Petits boulots, educatrise specialisee",1,7,Educatrice specialisee dans un centre d'hebergement  Oullins depuis 3 ans,Concubinage,,,,moins de 14,Superieur3,,"anglais, espagnol, italien",,1947,Brignais (Rhone),Coordinateur de securite,3eme de college,"anglais, espagnol",,1951,Saint Claude (Jura),Employee de banque,BEP de stenodactylographie,anglais,,Saint-Etienne (Rhone-Alpes),,DEA de droit penal,,,,Appartement,,Amis dans le meme quartier,"Amis, restaurant, cinema. Voyages  New-York, en Hollande, en Espagne, en Italie, en Irlande",,60,60,5/14/1999,47,14 rue Pelletier chez l'interviewee,Lyon 4eme,Amical,,,,,,,
Lyon,69aep1,F,1973,26,Lyon 2eme Bellecour (Rhone),"Lyon Montchat (4), Lyon 8eme (nc), Etats-Unis (nc), Vaulx-en-Velin (nc)",Lyon 4eme (Croix-Rousse),"Commis, second chef",1,4,Chef cuisiniere,Celibataire,,,,moins de 14,SecondaireI,CAP de cuisine,anglais,,0,,,,,,1953,Lyon (Rhone),Secretaire,"Soeur, 22 ansrnFrere, 16 ans",,,,,,,,,Appartement,,Bonne integration dans le quartier,"peinture (expose), musique (harmonica). Voyages  Cuba et en France",,60,60,5/15/1999,38,Le Bock House (lieu de travail) 2 rue Camille Jordan,Lyon 1er,Amical,,,,,,,
Lyon,69asg1,M,1974,25,Sainte Foy les Lyon (Rhone),"Saint Genis (nc), Laval (nc), Craponne (nc)","Craponne, a  20 km de Lyon","Animateur (Bafa), demoustiqueur (job d'ete), EDF (photocopies, etc.)",1,22,"Objecteur de conscience au foyer Notre-Dame des Sans-Abris, Lyon",Celibataire,,,,,Superieur3,Bac F2 (electrotechnique) + 3 ans d'infographie dans une ecole privee (Emile Cohn),"anglais, espagnol",,1946,Belfort (Territoire de Belfort),chef de carrieres,BTS,"anglais, allemand",niveaux scolaires,1952,Limoges,Professeur de dactylographie,Bac,"anglais, allemand",niveaux scolaires,,,,,,"Deux soeurs, 22 et 18 ansrnFrere, 13 ans",Maison,,Reseau lyonnais plutot,"Guitare basse, lecture, television. Divers colonies en Europe, voyage en Albanie",,60,60,5/9/1999,72,rue Lacassagne chez une amie de l'interviewe,Lyon,Amical,,,,,,,
Lyon,69acg1,F,1974,25,Lyon 9eme Vaise (Rhone),"Lyon 5eme Point du Jour (19), Villeurbanne (3)",Lyon 9eme depuis quelques mois,"Animatrice intervenante the tre en centre culturels + divers petits boulots (usine, entretien de jardins, renovation)",1,17,Etudiante en maitrise de Russe,Concubinage,,,,moins de 14,Superieur4,Maitrise de Russe en cours,"russe, bulgare, anglais, grec moderne, (latin, grec ancien)",,1944,Lyon (Rhone),Professeur de Lettres Classiques et de grec moderne  l'Universite,,"Grec moderne, allemand, (latin)",,1944,Lyon ou Saint-Etienne (Rhone),Bibliothecaire universitaire,,"anglais, espagnol",,Corse,,Etudes d'histoire,"anglais, allemand",,"grands-parents maternels de Saint-Etienne, peu de contactsrngrands-parents paternels lyonnais, grand-mere decedee, parlait le patois",Appartement,,Bonne integration dans le quartier,"boxe francaise, lecture, cinema, jardinale, musique. Voyages en Corse, Russie, Grece",,60,60,5/16/1999,49,"4 rue Pasteur, chez l'interviewee",Lyon 7eme,Amical,,,,,,,
Lyon,69aer1,F,1975,24,Bron banlieue de Lyon est de Villeurbanne (Rhone),"Lyon 2eme Bellecour (20), Lyoon 1er Terreaux (2  3), Lyon 6eme (2)",Lyon 6eme,"animatrice (Bafa), formation d'animateurs, chef de produit chez Texas Instrument",1,5,Monitorat en sciences cognitives,Concubinage,,,,moins de 14,Superieur4,1ere annee de these en cours en sciences cognitives,"anglais, russe, espagnol",,1943,Roannes (Loire),ingenieur,Bac + 5,anglais,,1946,Saint Etienne (Rhone-Alpes),Professeur de mathematiques,Bac + 4,"anglais, allemand",niveaux scolaires,Le Touvet (Isere),,"Licence de Sociologie, ecole de commerce  Nice","anglais, espagnol",,"Soeur, 26 ans, these de physique  MarseillernGrands-parents maternels, en maison de retraite pres de Lyon, grand-pere d'origine espagnole artisan souffleur de verre, grand-mere ouvriere",Appartement,,Pas d'integration dans le quartier car quartier tres bourgeois,"velo, rollers, cinema, restaurant, lecture. Voyages en Europe, en URSS, au Mexique, en Tanzanie",,60,60,5/16/1999,31,Restauration Rapide vers la rue Pasteur dans le 7eme,Lyon,Amical,,,,,,,
Marseille Centre Ville,13aac1,F,1926,76,Marseille (Bouches du Rhone),,Marseille,,,7,Professeur de college,Marie,,2,"1 fille 47 ans avec le bac, employee. 1 fille 44 ans avec le bac",22,Superieur3,Ecole normale,,,0,Marseille (Bouches-du-Rhone),employe,,,,0,Marseille (Bouches du Rhone),sans,,,,Marseille (Bouches-du-Rhone),,bad,anglais,,,Appartement,,moyen,"ballades, sports, bridge",,5,,1/1/2002,,,Marseille,Amical,,,,,Bon,,
Marseille Centre Ville,13aag1,F,1954,48,Marseille (Bouches du Rhone),,Marseille (7e arrondissement),,1,7,orthophoniste,Marie,,2,"1 fils, 23 ans etudiant en medecine. 1 fille 20 ans eleve infirmiere",18-20,,diplome d\\'orthophoniste,,,1928,Marseille (Bouches-du-Rhone),prositeur en BTP (retraite),,,,1928,Lezignan la Cebe (Herault),SP,BE et secretariat,,,Marseille (Bouches-du-Rhone),,DES pediatrie,,,,Maison,,tres bonne,voyages et sports,,5,,1/1/2002,,Familial,,,,,,,Bon,,
Marseille Centre Ville,13aas1,M,1929,73,Marseille (Bouches du Rhone),,Marseille (centre ville),Ingenieur d\\'etudes,,,directeur technique dans le BTP,Marie,,2,"Deux filles. Une de 48 ans Orthophoniste, une 45 ans, droit et assurances, banque (bac 5)",,SecondaireC,"Brevet des colleges, puis equivalences du bac pour faire un ecole de genie civil.",italien (passif),tres peu,1906,Serradimigni (Italie),cadre d\\'usine,non,"Italien, Francais, Venitien",,1906,Serradimigni (Italie),sans,non,"Italien, Francais, Venitien",,Lezignan la Cebe (Herrault),,BE et secretariat,,,parents,Maison,,depuis 1952,voyages annuels,,5,,1/1/2002,,,Marseille,Familial,L\\'enqueteur et l\\'enquete sont cousins,,,"la viticulture, lâ€™exploitation de pommes",Bon,,
Marseille Centre Ville,13adg1,M,1953,49,Marseille (Bouches du Rhone),,Marseille (7e arrondissement),,1,7,medecin pediatre,Marie,,2,"1 fils, 23 ans, etudes de medecin 1 fille 20 ans, eleve infirmiere",22,Superieur4,"DES de pediatre, 30 ans",,,1921,Marseille (Bouches-du-Rhone),cadre dâ€™assurance,licence en droit,anglais,,1921,Limoges,,,,,Marseille (Bouches-du-Rhone),,diplome d\\'orthophoniste,,,,Maison,,tres bonne,voyages et sports,,5,,1/1/2002,,,Marseille (6e arrondissement),Amical,,,,,Bon,,
Marseille Centre Ville,13ads1,F,1928,74,Lezignan la Cebe (Herault),,Marseille (7e arrondissement),,,11,Fonctionnaire du cadastre (5 ans),Marie,,2,"Deux filles. Une de 48 ans Orthophoniste, une 45 ans, droit et assurances, banque (bac 5)",16-18,,"BE et secretariat, 18 ans",,,1908,Lezignan la Cebe (Herault),employe municipal,,occitan,,1908,Lezignan la Cebe (Herault),sans,,occitan,,Marseille (Bouches-du-Rhone),,BTP,,,,Maison,,depuis naissance,"voyage annuels, abonnement theatre, sports",,5,,1/1/2002,,,Marseille (6e arrondissement),Familial,cousin,,,,Bon,,
Marseille Centre Ville,13aid1,F,1957,45,Marseille (Bouches du Rhone),,Marseille (8e arrondissement),Conseillere financiere,1,,chargee de clientele,Marie,,1,"une fille, 18 ans, en fac de science.",22,Superieur4,"Maitrise de droit, Diplome des assurances. 23 ans",,,1928,Marseille (Bouches-du-Rhone),BTP (retraite),en BTP,,,1928,Lezignan la Cebe (Herault),sans,"BE, secretariat",,,Marseille (Bouches-du-Rhone),,maitrise en histoire geographie,,,,Appartement,,bon,voyages et sport,,5,,1/1/2002,,,Marseille (6e arrondissement),Familial,,,,,Bon,,
Marseille Centre Ville,13alg1,F,1982,20,Marseille (Bouches du Rhone),,Marseille (7e arrondissement),ne travaille pas encore!,1,17,eleve infirmiere,Celibataire,,,,20-22,Superieur2,derniere annee d'ecole d'infirmiere (en cours au moment de l'enquete),,,1954,Marseille (Bouches-du-Rhone),pediatre,DES pediatrie,,,1954,Marseille (Bouches du Rhone),orthophoniste,diplome d\\'orthophonie,,,,,,,,,Maison,,tres bonne,voyages et sport,,5,,1/1/2002,,,Marseille (6e arrondissement),Amical,,,,,Bon,,
Marseille Centre Ville,13amb1,F,1984,18,Marseille (Bouches du Rhone),,Marseille (8e arrondissement),,1,17,,Celibataire,,,,,Superieur1,fac de sciences,anglais,,1957,Marseille (Bouches-du-Rhone),assureur,Maitrise en sciences economiques,,,1957,Marseille (Bouches du Rhone),conseillere financiere,maitrise de droit. Diplome des assurances.,,,,,,,,,Appartement,,bon,voyage et sport,,5,,1/1/2002,,,Marseille (6e arrondissement),Familial,,,,,Bon,,
Marseille Centre Ville,13aog1,M,1979,23,Marseille (Bouches du Rhone),,Marseille (7e arrondissement),,1,17,Etudiant en medecine,Celibataire,,,,22,Superieur4,Sixieme annee de medecine,,,1953,Marseille (Bouches-du-Rhone),pediatre,DES de pediatre,,,1954,Marseille (Bouches du Rhone),orthophoniste,diplome d'orthophoniste,,,,,,,,,Maison,,tres bonne,sports,,5,,1/1/2003,,,Marseille (6e arrondissement),Familial,,,,,Bon,,
Marseille Centre Ville,13apd1,M,1948,54,Marseille (Bouches du Rhone),,Marseille (8e arrondissement),,1,6,cadre de direction d'une banque,Marie,,1,"une fille, 18 ans, en fac de science.",22,Superieur4,Maitrise d'histoire geographie,,,1920,Arcachon (Gironde),artisan,,,,1924,Marseille (Bouches du Rhone),sans,,,,Marseille (Bouches-du-Rhone),,maitrise de droit et diplome des assurances,,,,Appartement,,bonne,voyages,,5,,1/1/2002,,,,Familial,,,,,Bon,,
Nantes,44aar1,M,1923,82,Le Cellier,"Le Cellier (nc), Nantes (nc), Sautron (22)",Sautron,JEUNE OUVRIER AU SERVICE DES PLANTATIONS DE LA VILLE DE NANTES.RESPONSABLE DE CENTRE HORTICOLE.employe chez un horticulteur.professeur de botanique.,,16,employe de la ville de nantes (directeur du jardin des plantes),Marie,,6,"femme, 58, enseignementrnfemme, 56, enseignementrnhomme, 54, conservateur de museernhomme, 50, architecte urbanisternfemme, 43, controleur de gestionrnfemme, 40, secretaire",14-16,CertificatEtudes,brevet d'etudes agricoles,aucune,,0,Le Cellier,Tenancier de cafe,aucune,aucune,,1923,Le cellier,Tenanciere de cafe,AUCUNE,AUCUNE,,constantinople,,secretariat,grec,maitrise quelques mots car origine grecque,,Maison,,non,association horticole.,fondateur des floralies de nantesrnfondateur de villages de vacances,153,153,4/5/2005,120,MAISON,SAUTRON,Familial,,Trois personnes presentes,"liste de mots, texte, guide, libre",professionnel,Moyen,,Moyen
Nantes,44aar2,F,1962,43,Nantes,nantes,nantes,meme metier depuis 20 ans,1,6,controleur de gestion,Celibataire,,,,20 et plus,Superieur4,maitrise d'eco; formation complementaire au cnam,anglais,comprehension; maitrise du dialogue mais pas bilingue,1923,Le Cellier,employe municipale (directeur du jardin des plantes),brevet d'etudes agricoles (16 ans),aucune,,1923,Constantinople,"secretaire, mere au foyer",,grec,couramment le grec qui tourne autour de la vie familialle,,,,,,aucun,Appartement,,pas aborde,lecture; handball; aikido; voyage,,153,153,4/10/2005,60,APPARTEMENT,NANTES,Familial,,,"liste de mots, texte, guide, libre",achat d'appartement,Moyen,interrruption telephonique,Moyen
Nantes,44ajs1,M,1925,79,Savenay,,Saint-Sebastien,agent immobilier; directeur administratif et financie,,6,directeur administratif et financie,Marie,,4,"homme, 56,notairernhomme, 53,rnhomme, 49,rnhomme, 43,commercial",20 et plus,Superieur4,ecole de commerce,aucune,,0,savenay (loire-atlantique),chef d'entreprise,certificat d'etudes,aucune,,0,savenay (loire-atlantique),couturiere,certificat d'etudes,aucune,,belfort (alsace),,ecole normale,aucune,,,Appartement,,aucun,associatif ; lecture ;,,153,153,4/20/2005,65,APPARTEMENT,saint-sebastien,Familial,,bruit et intervention d'une troisieme personne,"liste de mots, texte, guide, libre","religion, famille, sante",Moyen,eternuement,Moyen
Nantes,44ajs2,M,1949,56,Savenay (Loire-atlantique),"Savenay, Nantes(23), La Baule(5), Nort sur erdre (2), Nantes(20), La Baule(6)",piriac (Loire-atlantique),"clair de notaire, notaire, conseil juridique",1,4,conseil patrimonial,Marie,,2,"femme, 29, ecole de commercernfemme, 27, doctorante",20 et plus,Superieur4,annee d'etudes en parrallele avec l'activite professionnelle,aucune,,1925,savenay (loire-atlantique),directeur administratif et financie,ecole de commerce,aucune,,1929,Belfort (Alsace),mere au foyer,ecole normale,aucune,,nantes (loire-atlantique),,IUT de gestion (18),aucune,,,Maison,,non,jardinage; petis-enfants; peche; cuisine; golf,,153,153,8/30/2005,55,APPARTEMENT,nantes,Familial,,,"liste de mots, texte, guide, libre","decoration, jardinage, discussion personnel",Moyen,,Moyen
Nantes,44amr1,F,1923,81,Constantinople (Turquie),"constantinople (1), nantes (58), Sautron (21)",Sautron,"secretaire, femme au foyer",,20,,Marie,,6,"femme, 58, enseignementrnfemme, 56, enseignementrnhomme, 54, conservateur de museernhomme, 50, architecternfemme, 43, radio-francernfemme, 41, secretaire",16-18,,brevet (Bac); preparation au secretariat,grec,,0,Saint Lumine de Coutais (Loire atlantique),secretaire comptable,bac,aucune,,0,Tinos (Grece),,,grec et francais,,Le Cellier (Loire-atlantique),,brevet d'etudes agricoles,aucune,,sa grand-mere qui etait grecque,Maison,,pas aborde,lecture;,,153,153,3/28/2005,65,MAISON,Sautron,Familial,,,"texte, liste de mots, libre, guide",famille,Moyen,,Moyen
Nantes,44ams1,F,1982,22,Nantes (loire atlantique),"saint-sebastien(19), nantes(3)",nantes (quartier des bords de l'Erdre),,1,17,licence 3 biologie,Celibataire,,,,20 et plus,Superieur3,actuellement etudiante,anglais,maitrise de l'ecrit et de l'oral,1956,Nantes (loire atlantique),,seminaire; IUT d'informatique,aucune,,1957,Nantes (Loire atlantique),gerant de magasin,bac L (pas eue),aucune,,,,,,,sa tante,Appartement,,pas aborde,sortie entre amies; lecture; cinema; musique; internet,,153,153,12/4/2005,120,MAISON,nantes,Familial,,ENTRETIEN A TROIS,"Libre, guide, liste de mots, texte","scolarite, experience professionnelle, etudes scolaires, vie nocturne, bourses etudiantes",Moyen,interruptions telephoniques,Moyen
Nantes,44ams2,F,1949,55,Nantes (loire atlantique),"nantes (21), la baule, nort sur erdre, nantes, la baule(6)",la baule (loire atlantique),,,7,professeur de gestion-comptabilite,Marie,,3,"Femme, decedeernfemme, 29, responsable logistiquernfemme, 27, doctorante",18-20,Superieur2,IUT de gestion,aucune,,1923,Le cellier (Loire atlantique),employe municipale (directeur du jardin des plantes),pas d'etudes,aucune,,1923,Constantinople (Turquie),mere au foyer,etude de secretariat,grec et francais,,Savenay (loire atlantique),,"etude de clair de notaire,notariat",aucune,,,Appartement,,,"encadrement, tapisserie, cinema, gym, marche, natation, velo",,153,153,3/8/2005,70,APPARTEMENT,nantes,Familial,,,"liste de mots, texte, guide, libre","famille, cinema",Moyen,,Moyen
Nantes,44ajn1,M,1948,57,Nantes (loire atlantique),"Nantes (20), Paris(1), Lyon (5), Rennes (2), Reze (nc), Nantes (nc)",Nantes (bord de loire),,1,4,Veterinaire,Marie,,3,"homme,30 et +,droit et ecole de commercernhomme,droit et ecole de commercernfemme,26,droit",20 et plus,Superieur4,,aucune,,0,Nantes (loire atlantique),PHARMACIEN,,AUCUNE,,0,Nantes (Loire atlantique),PHARMACIEN,,aucune,,,,,pas aborde,,pas aborde,Appartement,,pas aborde,"marche, chaise longue, genealogie",activites extra-professionnelles liees au professionnelle,153,153,11/7/2005,50,APPARTEMENT,nantes,Familial,,,"guide, liste de mots, texte, libre",travail et relation de travail,Moyen,date de naissance des parents semble etonnante.,Moyen
