SearchID,Speaker,LeftContext,Codes,RightContext,City
316,btacb1,"toujour0414s, autour",412," des maame0412s ville0414s, veut decouvrir0412 ce",Tournai
317,btacb1,i tournaient toujour,414,"s, autour0412 des maame0412s ville0414s, veut dec",Tournai
318,btacb1,es circuits habituel,414,"s, qui tournaient toujour0414s, autour0412 des maa",Tournai
319,btacb1,122 Premier Ministre,424,", lasse des circuits habituel0414s, qui tournaien",Tournai
320,btacb1,"0312ment, car0412 le",1122," Premier Ministre0424, lasse des circuits habitue",Tournai
321,btacb1,"t baate0312ment, car",412," le1122 Premier Ministre0424, lasse des circuits",Tournai
322,btacb1,asard0412 tout baate,312,"ment, car0412 le1122 Premier Ministre0424, lasse",Tournai
323,btacb1,r0413? Le1131 hasard,412," tout baate0312ment, car0412 le1122 Premier Minist",Tournai
324,btacb1,rand honneur0413? Le,1131," hasard0412 tout baate0312ment, car0412 le1122 Pre",Tournai
325,btacb1,ce1132 grand honneur,413,"? Le1131 hasard0412 tout baate0312ment, car0412 le",Tournai
326,btacb1,"valu a Beaulieu, ce",1132, grand honneur0413? Le1131 hasard0412 tout baate03,Tournai
327,btacb1,stce1312 qui a donc,414,", valu a Beaulieu, ce1132 grand honneur0413? Le11",Tournai
328,btacb1, Qu'estce,1312," qui a donc0414, valu a Beaulieu, ce1132 grand ho",Tournai
329,btacb1,pate0411s italienne,413,s.,Tournai
330,btacb1,ine0412 de1122 pate,411,s italienne0413s.,Tournai
331,btacb1,"nt, son usine0412 de",1122, pate0411s italienne0413s.,Tournai
332,btacb1,"ecemment, son usine",412, de1122 pate0411s italienne0413s.,Tournai
333,btacb1, cent trente0412 six,414,", et plus recemment, son usine0412 de1122 pate04",Tournai
334,btacb1,neuf0412 cent trente,412," six0414, et plus recemment, son usine0412 de1122",Tournai
335,btacw1, au centre1422 d'une,412," bataille0412 politique0414, dont, par0412 la tel",Tournai
336,btacw1,"2 trouver, au centre",1422," d'une0412 bataille0412 politique0414, dont, par04",Tournai
337,btacw1,,1112," trouver, au centre1422 d'une0412 bataille0412 pol",Tournai
338,btacw1,"lle0414, plutat que",1112," de1112 se1112 trouver, au centre1422 d'une0412 ba",Tournai
339,btacw1,", plutat que1112 de",1112," se1112 trouver, au centre1422 d'une0412 bataille0",Tournai
340,btacw1,connue et tranquille,414,", plutat que1112 de1112 se1112 trouver, au centre",Tournai
341,btacw1, prefare0411 aatre,424,", inconnue et tranquille0414, plutat que1112 de11",Tournai
342,btacw1," Beaulieu, prefare",411," aatre0424, inconnue et tranquille0414, plutat qu",Tournai
343,btacw1,tape0412 necessaire,414,", dans la tournee prevue.",Tournai
344,btacw1,ent une0411 e/tape,412," necessaire0414, dans la tournee prevue.",Tournai
345,btacw1, etait vraiment une,411," e/tape0412 necessaire0414, dans la tournee pr",Tournai
346,btacw1," son villa/, village",414,", etait vraiment une0411 e/tape0412 necessaire",Tournai
347,btacw1,"r Minis0454tre, pour",412," verifier si son villa/, village0414, etait vrai",Tournai
348,btacw1,411 au Premier Minis,454,"tre, pour0412 verifier si son villa/, village0414",Tournai
349,btacw1, decide a ecrire,411," au Premier Minis0454tre, pour0412 verifier si so",Tournai
350,btacw1,oir0412 de1122 cause,414,", decide a ecrire0411 au Premier Minis0454tre,",Tournai
351,btacw1,en desespoir0412 de,1122," cause0414, decide a ecrire0411 au Premier Min",Tournai
352,btacw1,"s'est, en desespoir",412," de1122 cause0414, decide a ecrire0411 au Prem",Tournai
353,btacw1,"1412 stupide0414, il",412," s'est, en desespoir0412 de1122 cause0414, decid",Tournai
354,btacw1, impasse1412 stupide,414,", il0412 s'est, en desespoir0412 de1122 cause0414",Tournai
355,btacw1,dans une0411 impasse,1412," stupide0414, il0412 s'est, en desespoir0412 de11",Tournai
356,btacw1,112 trouver dans une,411," impasse1412 stupide0414, il0412 s'est, en desesp",Tournai
357,btacw1, sentiment de1112 se,1112," trouver dans une0411 impasse1412 stupide0414, il0",Tournai
358,btacw1, le0112 sentiment de,1112, se1112 trouver dans une0411 impasse1412 stupide04,Tournai
359,btacw1,"2 vouer, il0411 a le",112, sentiment de1112 se1112 trouver dans une0411 impa,Tournai
360,btacw1,"int se1112 vouer, il",411, a le0112 sentiment de1112 se1112 trouver dans une,Tournai
361,btacw1,a quel0412 saint se,1112," vouer, il0411 a le0112 sentiment de1112 se1112 tr",Tournai
362,btacw1,32 sait plus a quel,412," saint se1112 vouer, il0411 a le0112 sentiment de1",Tournai
363,btacw1," de1122 Beaulieu, ne",1132," sait plus a quel0412 saint se1112 vouer, il0411",Tournai
364,btacw1,que0412 maire0412 de,1122," Beaulieu, ne1132 sait plus a quel0412 saint se11",Tournai
365,btacw1,ympathique0412 maire,412," de1122 Beaulieu, ne1132 sait plus a quel0412 sai",Tournai
366,btacw1, Le1132 sympathique,412," maire0412 de1122 Beaulieu, ne1132 sait plus a qu",Tournai
367,btacw1, Le,1132," sympathique0412 maire0412 de1122 Beaulieu, ne1132",Tournai
368,btacw1,22 Saint Martinville,413,0,Tournai
369,btacw1,ans l'eglise0412 de,1122, Saint Martinville0413.,Tournai
370,btacw1,onge dans l'eglise,412, de1122 Saint Martinville0413.,Tournai
371,btacw1,"1 entame, un jeane",412, prolonge dans l'eglise0412 de1122 Saint Martinv,Tournai
372,btacw1,0411s auraient maame,411," entame, un jeane0412 prolonge dans l'eglise04",Tournai
373,btacw1,elque1422s fanatique,411,"s auraient maame0411 entame, un jeane0412 prolon",Tournai
374,btacw1,0412 journee chaude,411, au Premier Ministre0423.,Tournai
375,btacw1, au Premier Ministre,423,0,Tournai
376,btacw1, Quelque,1422,"s fanatique0411s auraient maame0411 entame, un je",Tournai
377,btacw1,"isine0414s, prepare",411,nt une0412 journee chaude0411 au Premier Ministre,Tournai
378,btacw1,", prepare0411nt une",412, journee chaude0411 au Premier Ministre0423.,Tournai
379,btacw1,commune0412s voisine,414,"s, prepare0411nt une0412 journee chaude0411 au P",Tournai
380,btacw1,ste1422s des commune,412,"s voisine0414s, prepare0411nt une0412 journee ch",Tournai
381,btacw1,ue1112 des activiste,1422,"s des commune0412s voisine0414s, prepare0411nt un",Tournai
382,btacw1,"rvateur0414, indique",312,raient que1112 des activiste1422s des commune0412s,Tournai
383,btacw1,ndique0312raient que,1112," des activiste1422s des commune0412s voisine0414s,",Tournai
384,btacw1,uvel0411 Observateur,414,", indique0312raient que1112 des activiste1422s des",Tournai
385,btacw1,"e, et Le1112 Nouvel",411," Observateur0414, indique0312raient que1112 des ac",Tournai
386,btacw1,"0422 Liberte, et Le",1112," Nouvel0411 Observateur0414, indique0312raient que",Tournai
387,btacw1,"L'Express0414, Ouest",422," Liberte, et Le1112 Nouvel0411 Observateur0414, i",Tournai
388,btacw1,"ent0454re, L'Express",414,", Ouest0422 Liberte, et Le1112 Nouvel0411 Observa",Tournai
389,btacw1,epaache0412 du Cent,454,"re, L'Express0414, Ouest0422 Liberte, et Le1112 N",Tournai
390,btacw1,us dans La Depaache,412," du Cent0454re, L'Express0414, Ouest0422 Liberte,",Tournai
391,btacw1,", quelque1422s artic",454,"les, parus dans La Depaache0412 du Cent0454re, L'",Tournai
392,btacw1,"32 plus0414, quelque",1422,"s artic0454les, parus dans La Depaache0412 du Cen",Tournai
393,btacw1, De1132 plus,414,", quelque1422s artic0454les, parus dans La Depaac",Tournai
394,btacw1, De,1132," plus0414, quelque1422s artic0454les, parus dans L",Tournai
395,btacw1,2 soutien du village,411, entier.,Tournai
396,btacw1, Nous avons le,1112, soutien du village0411 entier.,Tournai
397,btacw1,"12 circuler, nous ne",1112, repondons pas de0112 la reaction des gens du pa,Tournai
398,btacw1,12 repondons pas de,112, la reaction des gens du pays.,Tournai
399,btacw1,"12 blanche0414, pour",412," circuler, nous ne1112 repondons pas de0112 la r",Tournai
400,btacw1,er patte0412 blanche,414,", pour0412 circuler, nous ne1112 repondons pas de",Tournai
401,btacw1,2 faut montrer patte,412," blanche0414, pour0412 circuler, nous ne1112 repo",Tournai
402,btacw1,"e1422 liberte, s'il",412," faut montrer patte0412 blanche0414, pour0412 circ",Tournai
403,btacw1, jaloux de1112 notre,1422," liberte, s'il0412 faut montrer patte0412 blanche",Tournai
404,btacw1,oin on est jaloux de,1112," notre1422 liberte, s'il0412 faut montrer patte04",Tournai
405,btacw1, Dans le,1112," coin on est jaloux de1112 notre1422 liberte, s'i",Tournai
406,btacw1,ne0412 membre1422 de,1112," l'opposition, aurait declare.",Tournai
407,btacw1, Un jeune0412 membre,1422," de1112 l'opposition, aurait declare.",Tournai
408,btacw1, Un jeune,412," membre1422 de1112 l'opposition, aurait declare.",Tournai
409,btacw1,de1112 provoquer une,411, explosion.,Tournai
410,btacw1,"te, risque1422nt de",1112, provoquer une0411 explosion.,Tournai
411,btacw1," d'identite, risque",1422,nt de1112 provoquer une0411 explosion.,Tournai
412,btacw1,n a vu a Jonquiare,414,", et des verifications d'identite, risque1422nt",Tournai
413,btacw1,"12 police0414, comme",411," on en a vu a Jonquiare0414, et des verificatio",Tournai
414,btacw1,12ment de0112 police,414,", comme0411 on en a vu a Jonquiare0414, et des v",Tournai
415,btacw1, detache0312ment de,112," police0414, comme0411 on en a vu a Jonquiare041",Tournai
416,btacw1,"14, un gros detache",312,"ment de0112 police0414, comme0411 on en a vu a Jo",Tournai
417,btacw1, Or,414,", un gros detache0312ment de0112 police0414, comm",Tournai
418,btacw1,est fait pour0412 le,1122, proteger.,Tournai
419,btacw1,2 tout est fait pour,412, le1122 proteger.,Tournai
420,btacw1, et s'assure0412 que,1122, tout est fait pour0412 le1122 proteger.,Tournai
421,btacw1,"che0414, et s'assure",412, que1122 tout est fait pour0412 le1122 proteger.,Tournai
422,btacw1,e0412 la plus proche,414,", et s'assure0412 que1122 tout est fait pour0412 l",Tournai
423,btacw1,c0412 la prefecture,412," la plus proche0414, et s'assure0412 que1122 tout",Tournai
424,btacw1,"t/, contact0421 avec",412," la prefecture0412 la plus proche0414, et s'assur",Tournai
425,btacw1,"prend cont/, contact",421," avec0412 la prefecture0412 la plus proche0414, e",Tournai
426,btacw1,"tre, le1132 gouverne",1322,"ment prend cont/, contact0421 avec0412 la prefect",Tournai
427,btacw1,"ier Minis0454tre, le",1132," gouverne1322ment prend cont/, contact0421 avec041",Tournai
428,btacw1,412 du Premier Minis,454,"tre, le1132 gouverne1322ment prend cont/, contact0",Tournai
429,btacw1,a chaque0412 voyage,412," du Premier Minis0454tre, le1132 gouverne1322ment",Tournai
430,btacw1,"re cate, a chaque",412," voyage0412 du Premier Minis0454tre, le1132 gouver",Tournai
431,btacw1,ent leur0412 colare,413,0,Tournai
432,btacw1, D'un aut,452,"re cate, a chaque0412 voyage0412 du Premier Min",Tournai
433,btacw1,manifes0452tent leur,412, colare0413.,Tournai
434,btacw1,"s bor0414ds, manifes",452,tent leur0412 colare0413.,Tournai
435,btacw1, de1112 tous les bor,414,"ds, manifes0452tent leur0412 colare0413.",Tournai
436,btacw1,112 les opposants de,1112," tous les bor0414ds, manifes0452tent leur0412 col",Tournai
437,btacw1, chaque0412 fois que,1112," les opposants de1112 tous les bor0414ds, manifes0",Tournai
438,btacw1,"barrage0414s, chaque",412, fois que1112 les opposants de1112 tous les bor041,Tournai
439,btacw1,connaat des barrage,414,"s, chaque0412 fois que1112 les opposants de1112 to",Tournai
440,btacw1,mane0411 au village,414,", connaat des barrage0414s, chaque0412 fois que11",Tournai
441,btacw1,Pierre0412 qui mane,411," au village0414, connaat des barrage0414s, chaque",Tournai
442,btacw1,du Mont Saint Pierre,412," qui mane0411 au village0414, connaat des barrag",Tournai
443,btacw1, La cate,411, escarpee du Mont Saint Pierre0412 qui mane0411,Tournai
444,btacw1,site0411s officielle,413,s ?,Tournai
445,btacw1, lor0412s des visite,411,s officielle0413s ?,Tournai
446,btacw1,e1112 multiplier lor,412,s des visite0411s officielle0413s ?,Tournai
447,btacw1,u tendance0411 a se,1112, multiplier lor0412s des visite0411s officielle041,Tournai
448,btacw1, qui ont eu tendance,411, a se1112 multiplier lor0412s des visite0411s off,Tournai
449,btacw1,ons. Comment en plus,414,", eviter les manifestations, qui ont eu tendance0",Tournai
450,btacw1,12 de1122 baisser de,1212,"puis les elections. Comment en plus0414, eviter",Tournai
451,btacw1, ne1112 cesse0412 de,1122, baisser de1212puis les elections. Comment en plu,Tournai
452,btacw1,tre1422 ne1112 cesse,412, de1122 baisser de1212puis les elections. Comment,Tournai
453,btacw1,mier Ministre1422 ne,1112, cesse0412 de1122 baisser de1212puis les election,Tournai
454,btacw1, du Premier Ministre,1422, ne1112 cesse0412 de1122 baisser de1212puis les e,Tournai
455,btacw1, La cote,412, [kot] du Premier Ministre1422 ne1112 cesse0412 de,Tournai
456,btacw1, est en re1212vanche,412, tras inquiet.,Tournai
457,btacw1,"422 Blanc, est en re",1212,vanche0412 tras inquiet.,Tournai
458,btacw1,de1122 Beaulieu Marc,422," Blanc, est en re1212vanche0412 tras inquiet.",Tournai
459,btacw1, Le1132 maire,412," de1122 Beaulieu Marc0422 Blanc, est en re1212vanc",Tournai
460,btacw1, Le1132 maire0412 de,1122," Beaulieu Marc0422 Blanc, est en re1212vanche0412",Tournai
461,btacw1, Le,1132," maire0412 de1122 Beaulieu Marc0422 Blanc, est en",Tournai
462,btacw1,ampagne1412 profonde,413,0,Tournai
463,btacw1,"lle0414, la campagne",1412, profonde0413.,Tournai
464,btacw1,22 qu'il0411 appelle,414,", la campagne1412 profonde0413.",Tournai
465,btacw1,rir0412 ce1122 qu'il,411," appelle0414, la campagne1412 profonde0413.",Tournai
466,btacw1,ut decouvrir0412 ce,1122," qu'il0411 appelle0414, la campagne1412 profonde04",Tournai
467,btacw1,"14s, veut decouvrir",412," ce1122 qu'il0411 appelle0414, la campagne1412 pro",Tournai
468,btacw1,des maame0412s ville,414,"s, veut decouvrir0412 ce1122 qu'il0411 appelle041",Tournai
469,btacw1,autour0412 des maame,412,"s ville0414s, veut decouvrir0412 ce1122 qu'il0411",Tournai
470,btacw1, toujour0411s autour,412," des maame0412s ville0414s, veut decouvrir0412 ce",Tournai
471,btacw1,i tournaient toujour,411,"s autour0412 des maame0412s ville0414s, veut deco",Tournai
472,btacw1,es circuits habituel,414,"s, qui tournaient toujour0411s autour0412 des maam",Tournai
473,btacw1,le1122 Premier Minis,454,"tre, lasse des circuits habituel0414s, qui tourna",Tournai
474,btacw1,"0312ment, car0412 le",1122," Premier Minis0454tre, lasse des circuits habitue",Tournai
475,btacw1,"t baate0312ment, car",412," le1122 Premier Minis0454tre, lasse des circuits",Tournai
476,btacw1,asard0412 tout baate,312,"ment, car0412 le1122 Premier Minis0454tre, lasse",Tournai
477,btacw1, Le1131 hasard,412," tout baate0312ment, car0412 le1122 Premier Minis0",Tournai
478,btacw1, Le,1131," hasard0412 tout baate0312ment, car0412 le1122 Pre",Tournai
479,btacw1,ce1112 grand honneur,413,0,Tournai
480,btacw1, valu a Beaulieu ce,1112, grand honneur0413.,Tournai
481,btacw1,u'estc/ qui a donc,412, valu a Beaulieu ce1112 grand honneur0413.,Tournai
482,btacw1,,1132, pate0411s italienne0413s.,Tournai
483,btacw1,"limen/, de1132 pate",411,s italienne0413s.,Tournai
484,btacw1,pate0411s italienne,413,s.,Tournai
485,btacw1,ine0412 de1122 pate,411,"s alimen/, de1132 pate0411s italienne0413s.",Tournai
486,btacw1,"s/, son usine0412 de",1122," pate0411s alimen/, de1132 pate0411s italienne04",Tournai
487,btacw1,"emment s/, son usine",412," de1122 pate0411s alimen/, de1132 pate0411s ital",Tournai
488,btacw1, cent trente0412 six,414,", et plus recemment s/, son usine0412 de1122 pat",Tournai
489,btacw1,neuf0412 cent trente,412," six0414, et plus recemment s/, son usine0412 de1",Tournai
490,btacw1,rlin en dix0412 neuf,412," cent trente0412 six0414, et plus recemment s/, s",Tournai
491,btacw1,de1122 Berlin en dix,412," neuf0412 cent trente0412 six0414, et plus recemm",Tournai
492,btafb1,"2 trouver, au centre",1422," d'une0412 bataille0412 politique0414, dont, par04",Tournai
493,btafb1,,1122," trouver, au centre1422 d'une0412 bataille0412 pol",Tournai
494,btafb1,", plutat que1112 de",1112," se1122 trouver, au centre1422 d'une0412 bataille0",Tournai
495,btafb1,"onnue, et tranquille",414,", plutat que1112 de1112 se1122 trouver, au centre",Tournai
496,btafb1,"lle0414, plutat que",1112," de1112 se1122 trouver, au centre1422 d'une0412 ba",Tournai
497,btafb1,"prefare0413, aatre",424,", inconnue, et tranquille0414, plutat que1112 de1",Tournai
498,btafb1, Beaulieu prefare,413,", aatre0424, inconnue, et tranquille0414, plutat",Tournai
499,btafb1,tape0412 necessaire,412, dans la tournee prevue.,Tournai
500,btafb1, etait vraiment une,411, etape0412 necessaire0412 dans la tournee prev,Tournai
501,btafb1,iment une0411 etape,412, necessaire0412 dans la tournee prevue.,Tournai
502,btafb1,ifier si son village,411, etait vraiment une0411 etape0412 necessaire041,Tournai
503,btafb1,"tre [pR9minis], pour",412, verifier si son village0411 etait vraiment une0,Tournai
504,btafb1,411 au Premier Minis,454,"tre [pR9minis], pour0412 verifier si son village0",Tournai
505,btafb1,"decide, a ecrire",411," au Premier Minis0454tre [pR9minis], pour0412 ver",Tournai
506,btafb1,oir0412 de1122 cause,414,", decide, a ecrire0411 au Premier Minis0454tre",Tournai
507,btafb1,"s'est, en desespoir",412," de1122 cause0414, decide, a ecrire0411 au Pre",Tournai
508,btafb1,en desespoir0412 de,1122," cause0414, decide, a ecrire0411 au Premier Mi",Tournai
509,btafb1, impasse2412 stupide,2413,0,Tournai
510,btafb1, Il,412," s'est, en desespoir0412 de1122 cause0414, decid",Tournai
511,btafb1,dans une0414 impasse,2412, stupide2413.,Tournai
512,btafb1," d'une0414, dans une",414, impasse2412 stupide2413.,Tournai
513,btafb1,dans une0411 apinsse,414,", d'une0414, dans une0414 impasse2412 stupide2413.",Tournai
